label,youtube_id,time_start,time_end,split
longboarding,E9xWJZJobXM,22,32,train
riding mule,E9xdk9yEXts,5,15,train
land sailing,E9xhYGZoPpA,89,99,train
swimming breast stroke,E9xlgcWHt-I,6,16,train
tapping pen,E9xx7R1Pt5E,2,12,train
throwing axe,E9y0ezNjgRA,35,45,train
knitting,E9ydsSsmTvA,595,605,train
jumping into pool,E9z_8aw7Twk,1,11,train
jumping sofa,EA-hI8soagE,58,68,train
catching or throwing baseball,EA0EJCFbtqo,140,150,train
catching or throwing softball,EA0EJCFbtqo,143,153,train
chopping wood,EA0R-ovk49E,2,12,train
welding,EA1jeViV4l8,647,657,train
dumpster diving,EA22RobKmCs,25,35,train
juggling balls,EA24n0ZU9_E,128,138,train
getting a haircut,EA29qSit4zI,128,138,train
sanding wood,EA36vSnv2Gs,11,21,train
playing cymbals,EA3HCx0yTIY,283,293,train
dodgeball,EA3ukeZbyr4,34,44,train
playing accordion,EA458RexwX0,177,187,train
poaching eggs,EA4VteFBCR8,69,79,train
trimming or shaving beard,EA5KzCr6-b8,601,611,train
milking cow,EA66-tAGnHg,35,45,train
adjusting glasses,EA6cmNaCWMI,225,235,train
playing billiards,EA7Fek7mBuc,2,12,train
shaking head,EA7Gg5xtK7o,0,10,train
scrambling eggs,EA7Tqtdw8-4,71,81,train
carrying baby,EA8WX3p0MOM,35,45,train
push up,EA8g7q9jauM,16,26,train
eating nachos,EA8sjWsGGOQ,0,10,train
juggling soccer ball,EA945kV7cKQ,10,20,train
trapezing,EA9E3sgpOR4,42,52,train
dribbling basketball,EAAovw3IIwg,4,14,train
massaging neck,EAAp76kqDGE,485,495,train
cutting apple,EABEVwVX708,29,39,train
polishing furniture,EACCksFBvXA,93,103,train
dyeing hair,EACUKGkYFkE,29,39,train
dodgeball,EACXIIOfblU,81,91,train
mopping floor,EAC_hiMgJM0,5,15,train
huddling,EACa9rPSdkw,4,14,train
steer roping,EACv8jTfFAw,256,266,train
crying,EACwc5SltR4,2,12,train
playing trumpet,EAD9WrRfXls,37,47,train
rock climbing,EADA7fxilxE,50,60,train
gospel singing in church,EADImnE3qh4,122,132,train
hugging baby,EADYNWsMINk,13,23,train
eating ice cream,EADo9MjIPF0,83,93,train
curling hair,EAEi1EX6cpw,218,228,train
bookbinding,EAFRbpnM5cw,14,24,train
jumping into pool,EAFfQIaN0fA,12,22,train
juggling soccer ball,EAG3YaK4sPs,12,22,train
dribbling basketball,EAGpw4Yhyh4,20,30,train
swinging baseball bat,EAGsL51_gAc,17,27,train
biking through snow,EAHxKnyU3RI,9,19,train
wrestling,EAI-RSHE2yo,100,110,train
snowmobiling,EAJJJFtFtJQ,474,484,train
riding scooter,EAJW-aG3iaA,25,35,train
holding snake,EAJaJ2DxBcU,39,49,train
waxing back,EAJkrBy33EQ,74,84,train
sharpening pencil,EAKivCM1Flg,4,14,train
