label,youtube_id,time_start,time_end,split
somersaulting,r9B37hN45TI,17,27,train
card stacking,r9C0S6j_5Rk,91,101,train
playing accordion,r9CWAwtQpKE,0,10,train
celebrating,r9Ce2IGC3vI,32,42,train
arm wrestling,r9CefhS2DDM,8,18,train
juggling balls,r9CffqMM3IE,0,10,train
laying decking,r9Cr8VKiPPY,286,296,train
pole vault,r9CwO-1yttE,8,18,train
dodgeball,r9DGldF62JI,0,10,train
headbutting,r9DKO58L-wc,7,17,train
cutting orange,r9FKVYFEG5I,11,21,train
hula hooping,r9GvW_SUUH0,0,10,train
cleaning windows,r9H5HBu9hkE,40,50,train
driving tractor,r9HN1XR6nTI,7,17,train
being excited,r9HVeDjdFmc,8,18,train
trapezing,r9HlaiNQ9Lg,210,220,train
texting,r9HoqCHNq8s,0,10,train
tossing coin,r9Iddrnj1L0,4,14,train
jumping sofa,r9Ifsyomvik,0,10,train
eating doughnuts,r9J2TOD3uT8,40,50,train
archery,r9JlnhGcgeQ,95,105,train
poaching eggs,r9Jr8gaVDto,99,109,train
faceplanting,r9JyAaVXJ3o,3,13,train
dancing charleston,r9L41gpmAyE,7,17,train
raising eyebrows,r9LWk3pq3no,8,18,train
squeezing orange,r9LYdHNPOgk,11,21,train
cutting orange,r9LYdHNPOgk,63,73,train
laying concrete,r9LcWv0Q6Qg,0,10,train
baby waking up,r9LjRFABdsw,43,53,train
throwing knife,r9MB16DiyM8,2,12,train
playing cricket,r9MVh1rybVo,48,58,train
drop kicking,r9M_A1Ee1I0,37,47,train
reading newspaper,r9Mg85G26ts,135,145,train
riding mule,r9MgGUThMSw,87,97,train
shucking oysters,r9N08XZDaMs,23,33,train
clapping,r9NGXAWMaOw,0,10,train
playing badminton,r9NS3aQwhyI,3,13,train
head stand,r9NdJJqtPmQ,48,58,train
shuffling feet,r9NhhohHd4I,6,16,train
vacuuming car,r9PAEGqVfEY,0,10,train
making sushi,r9PWC9Ij4LM,233,243,train
playing polo,r9QAczQ0R7w,8,18,train
breakdancing,r9QNDM-stOE,52,62,train
water skiing,r9RWFQScxOI,4,14,train
laying bricks,r9StQeBGkME,52,62,train
trimming trees,r9SuqK4vuww,191,201,train
auctioning,r9THfzb4n3E,236,246,train
mowing lawn,r9TIgVTRnCY,102,112,train
paragliding,r9TP2DKYGgs,113,123,train
setting table,r9Ta1GCdZeI,76,86,train
ice fishing,r9VKm8bVy3k,0,10,train
throwing tantrum,r9VeC3RTCtY,140,150,train
using a paint roller,r9W-q4_tTTk,10,20,train
jetskiing,r9WCG_QJZ84,63,73,train
pirouetting,r9WLLS8UFOM,0,10,train
juggling soccer ball,r9WZFYHxuZg,0,10,train
playing rounders,r9WgwUIYUuI,187,197,train
playing poker,r9WjLjSAKfo,13,23,train
making paper aeroplanes,r9WvPEF3Jqo,26,36,train
applauding,r9X7Xf9jgJ4,13,23,train
visiting the zoo,r9XVcz6W8GQ,37,47,train
high fiving,r9XfxsViHhk,19,29,train
holding snake,r9Xuj-QOuh0,38,48,train
catching fish,r9YHbq57aZU,6,16,train
baking cookies,r9YmcA13hFE,154,164,train
playing lute,r9Z_jzuvQL0,164,174,train
sieving,r9ZggMsNx98,0,10,train
throwing snowballs,r9_0EKU0Kek,36,46,train
standing on hands,r9_H016ZJdg,28,38,train
watching tv,r9_fRt-wJCY,5,15,train
getting a tattoo,r9_k6ulDmUo,11,21,train
cosplaying,r9_viwtY_aA,41,51,train
shopping,r9ai54ZIs9Y,54,64,train
trapezing,r9aphUamQ5c,83,93,train
climbing tree,r9b6Ytz1mdM,3,13,train
windsurfing,r9bEzyJNBZA,60,70,train
chopping meat,r9bN4aJKvBo,86,96,train
pole vault,r9bZIlBcPpQ,0,10,train
looking in mirror,r9bnJZqJE4o,27,37,train
metal detecting,r9bqxn79bA8,877,887,train
cleaning gutters,r9bveO89xtU,19,29,train
dyeing hair,r9ctMdSNlRA,188,198,train
spraying,r9dBiUZmLFw,22,32,train
snatch weight lifting,r9dsEvKix6E,0,10,train
folding clothes,r9dvw21Vxe4,18,28,train
pushing cart,r9dyU59sLWQ,13,23,train
snowmobiling,r9e-oAEjTEQ,18,28,train
planing wood,r9e3GP2CAWI,35,45,train
juggling soccer ball,r9ezDU4wKbY,0,10,train
blasting sand,r9fgqWhtTbw,3,13,train
extinguishing fire,r9g2-yk4auE,53,63,train
playing clarinet,r9geJA2TS94,4,14,train
egg hunting,r9i0sVQWnII,72,82,train
bottling,r9i2OWntM5Y,2,12,train
bartending,r9ih8uupYeg,23,33,train
jetskiing,r9islzwS14Y,25,35,train
putting wallpaper on wall,r9jxpokmdP4,44,54,train
trimming shrubs,r9kRHibUAEo,0,10,train
waxing legs,r9l6DUBB_OU,130,140,train
ice fishing,r9lO_7rRccQ,44,54,train
