label,youtube_id,time_start,time_end,split
picking blueberries,Xx8Gv_TLpzA,34,44,train
triple jump,Xx8aZ9MzZnw,51,61,train
using puppets,Xx8lpLYnvZA,75,85,train
arresting,XxAD7tUaWDg,33,43,train
eating watermelon,XxAFor-idms,46,56,train
breading or breadcrumbing,XxAFqtB9m04,42,52,train
training dog,XxApRfkapsU,107,117,train
beatboxing,XxBF8R1PhcE,59,69,train
gymnastics tumbling,XxBQYYJqqgM,25,35,train
scrambling eggs,XxBQwrV-4N4,88,98,train
blowing glass,XxCuEt40bkg,25,35,train
grinding meat,XxDGwVY4kgI,20,30,train
fidgeting,XxDZjRGWcNY,11,21,train
card throwing,XxE8WSwthOU,14,24,train
hitting baseball,XxEbtXSkHtc,209,219,train
base jumping,XxEnntdN8jU,577,587,train
vacuuming car,XxEzBYVBp8A,35,45,train
shopping,XxGZiKz5cZ0,16,26,train
crying,XxGgvuqSVmU,13,23,train
beatboxing,XxGxEE4_IEI,20,30,train
dancing gangnam style,XxI1EeHFA7c,180,190,train
belly dancing,XxIfdHa23KA,153,163,train
paragliding,XxJ4OXWWAeI,146,156,train
closing door,XxJIqTQuH8I,2,12,train
blowing leaves,XxJ_sOpnwdA,17,27,train
getting a haircut,XxJlzjzDnWI,145,155,train
blowing bubble gum,XxK7B0pwVsM,0,10,train
drop kicking,XxKASkfWU3E,2,12,train
cleaning windows,XxKDUUee2bw,19,29,train
jaywalking,XxKHtBvXHv8,15,25,train
raising eyebrows,XxKLwLBjZNY,56,66,train
hoverboarding,XxKzoXR4z-M,202,212,train
playing road hockey,XxLXalWs32k,7,17,train
snowmobiling,XxMfYB-JRXo,55,65,train
filling eyebrows,XxMh-t2muiA,119,129,train
sawing wood,XxMn2teakGA,33,43,train
yarn spinning,XxMz5DBCLjE,24,34,train
crossing river,XxNgZJ3tb20,51,61,train
being in zero gravity,XxOOH7MWyaE,3,13,train
high fiving,XxOdIpClBJo,0,10,train
using a power drill,XxP4oRkhsIU,24,34,train
using a power drill,XxPCqSbalRc,21,31,train
riding a bike,XxPINsFUOFs,14,24,train
putting wallpaper on wall,XxPMcwNgAxc,233,243,train
playing harp,XxPRWcGeCNA,51,61,train
egg hunting,XxQ63gHyAwY,17,27,train
egg hunting,XxQA0ULCp24,6,16,train
sharpening knives,XxQEyCa4HeU,21,31,train
playing bass guitar,XxQKvt5GTos,89,99,train
pushing wheelbarrow,XxRAUPfWWG0,63,73,train
shining shoes,XxRHK5W2GLE,169,179,train
smashing,XxRsXXcYX1o,15,25,train
peeling potatoes,XxSSFDmiQyE,31,41,train
catching or throwing frisbee,XxSluo9Ed60,48,58,train
tapping pen,XxU6K5A0IHk,3,13,train
staring,XxUN7OGnfrg,0,10,train
snowmobiling,XxUOj2VssBg,0,10,train
doing laundry,XxVQIui7k-A,260,270,train
hugging (not baby),XxVe3PrZ6BQ,0,10,train
beatboxing,XxVh6Pz6caA,248,258,train
playing american football,XxW2XnJ7TZw,103,113,train
eating doughnuts,XxW7Yv-5Ngs,0,10,train
gargling,XxWNoVwM6mg,177,187,train
adjusting glasses,XxWmhn-kK_k,19,29,train
luge,XxX3wZH9gns,16,26,train
arresting,XxXFOm2IP-c,107,117,train
riding snow blower,XxXFoXSM6i4,15,25,train
training dog,XxXM4qkWC1c,138,148,train
jetskiing,XxY0Z47n7pg,80,90,train
brushing teeth,XxYAFwPRUdE,48,58,train
cooking sausages (not on barbeque),XxYE3QHClqE,52,62,train
beatboxing,XxYKxWrj6Pw,1,11,train
picking blueberries,XxYUffRWFBk,57,67,train
water skiing,Xxa1JYBh2D8,3,13,train
bench pressing,XxbNBmrpXzM,2,12,train
arm wrestling,XxctMt5CQWg,7,17,train
listening with headphones,XxdXmYGRFg0,119,129,train
poaching eggs,XxdjdNvjmrU,0,10,train
jumping into pool,Xxe46dBtNeA,3,13,train
archery,XxesrTAo1aU,23,33,train
shucking oysters,Xxf2hf8d3Dk,29,39,train
mosh pit dancing,XxfHqUamiUY,0,10,train
paragliding,Xxfo7PgODOA,12,22,train
trapezing,XxgYjfx9B5g,104,114,train
making latte art,Xxgha61vcAs,2,12,train
ice fishing,XxgpfF4bx0w,22,32,train
shaking hands,XxhTgBsBWzk,10,20,train
playing trombone,XxhgTEYDkSY,3,13,train
photocopying,XxhlI2u8aCA,50,60,train
assembling computer,Xxi81k05Iqw,129,139,train
vacuuming car,XxijaBqOQV0,47,57,train
hoverboarding,Xxj7dE8oiNQ,2,12,train
dealing cards,XxkLL7VcMgw,3,13,train
training dog,XxkdQYb661s,44,54,train
smoking,Xxliu_lXq2g,21,31,train
kicking field goal,XxnGfgpY0jQ,2,12,train
playing kickball,XxoWOQZK9xw,1,11,train
folding napkins,XxrImNYhXNk,14,24,train
beatboxing,XxrVl4OU2Kw,50,60,train
paragliding,XxsRjKlmt3M,468,478,train
opening door,XxsRuxQyvKg,29,39,train
catching or throwing frisbee,Xxse_q5YlF4,175,185,train
shopping,XxsgYQ1kZ7Q,91,101,train
riding elephant,Xxt-H-MkF5I,4,14,train
kitesurfing,XxtXh_haBpc,99,109,train
eating spaghetti,XxtZeDQ3T0Q,82,92,train
playing laser tag,Xxtljma6OS8,9,19,train
answering questions,Xxu3rAX9Hh4,275,285,train
vacuuming floor,XxuQD7XxD5o,0,10,train
playing polo,XxuqA7gsKuw,317,327,train
steering car,XxuyPafDtgA,11,21,train
sipping cup,XxvHI-VckZc,32,42,train
skiing mono,XxvgPgCGJAA,5,15,train
beatboxing,Xxvnbyn1oCg,149,159,train
raising eyebrows,Xxvq2Cex8vk,15,25,train
paragliding,XxwQ3aNqvIg,10,20,train
using segway,XxyQS4FTLZU,147,157,train
polishing furniture,XxygX8r4MPU,401,411,train
capsizing,XxzSwa9JnOk,30,40,train
surveying,XxzYGpnK8P8,25,35,train
long jump,XxziT8xPJFk,5,15,train
adjusting glasses,Xxzooa777tg,10,20,train
throwing water balloon,Xy-50o2KxSo,0,10,train
talking on cell phone,Xy-eU4a07ZE,15,25,train
making balloon shapes,Xy0PxwDnmus,127,137,train
vacuuming car,Xy0VZeH1lMk,2,12,train
stomping grapes,Xy1eIuLTdpY,62,72,train
being excited,Xy27gXQBd34,2,12,train
punching person (boxing),Xy3fbOcnXDQ,30,40,train
country line dancing,Xy3ygEDa4g4,144,154,train
wood burning (art),Xy4JYJGciUQ,9,19,train
throwing snowballs,Xy4sR2BACfk,12,22,train
playing tennis,Xy5-HZCKBZI,6,16,train
tagging graffiti,Xy57Y9gFygM,1,11,train
card throwing,Xy5eXPxYEsM,0,10,train
eating spaghetti,Xy86FcJLfi0,1,11,train
playing recorder,Xy91d4f4kS8,127,137,train
repairing puncture,Xy9HdpgLikI,76,86,train
entering church,Xy9zVPqNxPA,38,48,train
peeling banana,XyAEpTVKKTE,26,36,train
huddling,XyB6r8i8nTo,3,13,train
beatboxing,XyBTposwdY4,25,35,train
country line dancing,XyB_4JTmPW0,167,177,train
making latte art,XyDgdWnBhxQ,5,15,train
deadlifting,XyEO9Y7VAYw,12,22,train
playing maracas,XyEqxw4yB7I,41,51,train
answering questions,XyFY7UjnHpw,898,908,train
chopping meat,XyGRlLFlvAM,16,26,train
plastering,XyGgNXegTUs,45,55,train
falling off bike,XyGlZ3LbkgU,9,19,train
assembling computer,XyHFZ-ANppU,817,827,train
jaywalking,XyHWspXmiCQ,274,284,train
cooking sausages (not on barbeque),XyHwREr60p8,83,93,train
changing wheel (not on bike),XyKVNUP5um4,134,144,train
leatherworking,XyKwSECEBDA,18,28,train
sticking tongue out,XyL6SAh61Fo,39,49,train
pretending to be a statue,XyLCykTHZhw,45,55,train
waxing armpits,XyLic9ObVpo,455,465,train
dumpster diving,XyLrn3hCO4A,27,37,train
hopscotch,XyLzoub1pks,1,11,train
playing bass guitar,XyMfKXWzMuw,38,48,train
paragliding,XyNQfjnLH6o,68,78,train
putting on foundation,XyNbTGRlJGQ,75,85,train
lighting fire,XyO1Z3aNK_k,11,21,train
eating cake,XyODoegSw1Q,376,386,train
beatboxing,XyOShXj8Dmk,84,94,train
arranging flowers,XyOgDkL0Giw,227,237,train
shooting off fireworks,XyOq2Yp_iT0,14,24,train
