label,youtube_id,time_start,time_end,split
skateboarding,7OYLVex8yNE,133,143,train
playing controller,7OYXAmAzr9s,313,323,train
side kick,7OZSB4gHalY,1,11,train
riding camel,7O_3PcJND-A,8,18,train
square dancing,7OamLunAKgQ,89,99,train
snowkiting,7Ob1j75OFO4,10,20,train
exercising arm,7ObXSWUZMAQ,30,40,train
hula hooping,7ObYWKyTtAE,48,58,train
ski jumping,7OcBMgVEgTo,1,11,train
somersaulting,7OcH2Hw6OmY,1,11,train
washing feet,7OcVp3tfx00,360,370,train
playing didgeridoo,7OcnYzv8_V8,0,10,train
playing violin,7Od3fZKSCD4,175,185,train
swing dancing,7Od7A1-_B9s,43,53,train
writing,7OdU0hKEFMA,144,154,train
high jump,7OdW3dj41DE,85,95,train
playing basketball,7Odj-jXrbV4,9,19,train
making horseshoes,7OeP_cukKoY,467,477,train
decoupage,7Oeh9Uo2FSA,162,172,train
waking up,7OenzNfQJWU,63,73,train
baby waking up,7OenzNfQJWU,68,78,train
making slime,7OeqNiDjBuc,63,73,train
using a sledge hammer,7OfQ2RCtHXE,0,10,train
changing wheel (not on bike),7OfT_o_VAE8,3,13,train
luge,7OfUzhegBFw,77,87,train
brush painting,7OhEvnAQ3mg,117,127,train
playing violin,7OjA474lFak,191,201,train
pumping fist,7Okbzz52vRE,38,48,train
using atm,7OmJNT1ogis,11,21,train
motorcycling,7OmPxuqSNS4,12,22,train
making a sandwich,7OmiVo6lIRg,4,14,train
singing,7OnaA39E0Nk,107,117,train
unboxing,7Ong3bjUxmg,120,130,train
crawling baby,7OoK8Nv4QgY,40,50,train
making bubbles,7OpUctw3r5s,0,10,train
riding a bike,7OpvHqH53W0,143,153,train
high jump,7Ot2_TzG2bk,227,237,train
shaking head,7OuNFFLJ4yU,4,14,train
lock picking,7OupWxGsMAk,16,26,train
moving furniture,7OurZtmRsPM,17,27,train
needle felting,7Ov4yqeoWHo,70,80,train
playing netball,7OvY_oHatx8,8,18,train
pirouetting,7Ovy6ZyXm48,70,80,train
breakdancing,7OwPYtsJ5co,128,138,train
rolling pastry,7Ox6ZOMNQ3Y,196,206,train
ironing,7OxDw4pJukQ,67,77,train
making a cake,7Oy3rMfpHJQ,44,54,train
spelunking,7OyJCX4JvF4,0,10,train
gargling,7OyJkE6tujE,3,13,train
spelunking,7OyjaHy6ptk,352,362,train
putting on shoes,7Oz0paiYt4M,2,12,train
trimming or shaving beard,7Ozro4PvazU,2,12,train
shining shoes,7OztGWlFN1k,238,248,train
busking,7P-AYWGOLpg,22,32,train
windsurfing,7P-zFI4DGOg,75,85,train
drawing,7P1ArtgVySk,311,321,train
skiing crosscountry,7P1BTsXdLx0,406,416,train
dyeing eyebrows,7P1IvMqdm-Q,64,74,train
water sliding,7P1ehKa1blA,35,45,train
shearing sheep,7P1n0EJRWWI,21,31,train
pushing cart,7P1rQA02ESw,1,11,train
battle rope training,7P211KiAUmg,253,263,train
air drumming,7P3baE3yflU,19,29,train
fly tying,7P3csDgDA5I,34,44,train
tossing salad,7P49UPPOztU,154,164,train
docking boat,7P4KGIR1yNg,9,19,train
karaoke,7P4c8LmWySo,53,63,train
making a cake,7P4vUE4jHNQ,130,140,train
polishing furniture,7P58acLHhlE,15,25,train
polishing metal,7P58acLHhlE,5,15,train
unboxing,7P6HEo8_zFw,62,72,train
playing ice hockey,7P6VhjNoyoU,91,101,train
sword fighting,7P6koz9w4_8,4,14,train
surfing water,7P70jpqLTfU,61,71,train
salsa dancing,7P7TrdZa_oU,120,130,train
holding snake,7P7nE0Y2Ik8,529,539,train
flipping pancake,7P9hcCbZxuQ,7,17,train
playing scrabble,7PA9E7Kjcu8,24,34,train
